Depth;ProjArea;StraightLength;StraightWidth;WLRatio
102.5;0.0617;0.4029;0.2675;0.663936461
102.5;0.0468;0.638;0.1176;0.184326019
102.5;0.0182;0.3532;0.0753;0.213193658
102.5;0.0481;1.0652;0.0736;0.069095006
102.5;0.0222;0.581;0.0938;0.161445783
102.5;0.0302;0.3864;0.1021;0.264233954
102.5;0.027;0.4981;0.073;0.146556916
102.5;0.019;0.3045;0.0852;0.279802956
102.5;0.0282;0.599;0.0626;0.104507513
102.5;0.0699;0.7846;0.112;0.142747897
102.5;0.0723;0.6919;0.1631;0.235727706
102.5;0.0408;0.6235;0.0956;0.153327987
102.5;0.0421;0.6069;0.1009;0.166254737
102.5;0.0018;0.1013;0.0231;0.228035538
102.5;0.0519;0.7542;0.1009;0.133784142
102.5;0.1984;1.2769;0.2744;0.21489545
102.5;0.027;0.6626;0.0785;0.118472683
102.5;0.1677;0.9043;0.3842;0.424859007
102.5;0.0455;0.6414;0.1069;0.166666667
102.5;0.0327;0.4922;0.1076;0.218610321
102.5;0.0724;1.1239;0.0938;0.083459383
102.5;0.235;1.7259;0.2082;0.120632713
102.5;0.0586;0.7711;0.1576;0.204383348
103.5;0.125;1.001;0.1798;0.17962038
103.5;0.0123;0.4668;0.0461;0.098757498
103.5;0.2041;1.7344;0.1623;0.09357703
103.5;0.0723;0.7169;0.152;0.212023992
103.5;0.151;1.2961;0.1561;0.120438238
103.5;0.0429;0.762;0.0701;0.091994751
103.5;0.008;0.2918;0.0396;0.13570939
103.5;0.0605;0.4972;0.1611;0.324014481
103.5;0.0613;0.6528;0.1075;0.164675245
103.5;0.0059;0.2307;0.0407;0.176419593
103.5;0.0155;0.5064;0.0554;0.109399684
103.5;0.0192;0.6178;0.0461;0.074619618
103.5;0.0517;1.0146;0.0674;0.06643012
103.5;0.0639;1.0295;0.0874;0.08489558
103.5;0.0664;0.6016;0.1544;0.256648936
103.5;0.0317;0.8707;0.0481;0.055242908
103.5;0.0243;0.6103;0.0618;0.101261675
103.5;0.0686;0.5168;0.1539;0.297794118
104.5;0.1193;1.0099;0.186;0.184176651
104.5;0.0219;0.4547;0.0683;0.150208929
104.5;0.0025;0.1277;0.025;0.195771339
104.5;0.0445;0.7872;0.0785;0.099720528
104.5;0.1227;1.0643;0.2335;0.219393028
104.5;0.0475;0.6066;0.1276;0.210352786
104.5;0.046;0.311;0.2153;0.692282958
104.5;0.0958;1.4978;0.1075;0.071771932
104.5;0.0582;0.4873;0.1735;0.356043505
104.5;0.0058;0.1629;0.0531;0.325966851
104.5;0.08;0.5662;0.1893;0.334334158
104.5;0.0834;1.0023;0.1032;0.102963185
104.5;0.0335;0.5966;0.0832;0.139456923
104.5;0.1667;1.0812;0.1999;0.184887162
104.5;0.0346;0.6149;0.0791;0.128638803
104.5;0.0463;0.3875;0.1539;0.39716129
104.5;0.0697;0.5369;0.194;0.361333582
104.5;0.1253;0.6807;0.2502;0.367562803
104.5;0.0671;0.651;0.1626;0.249769585
104.5;0.0313;0.7042;0.087;0.123544448
104.5;0.0481;0.8059;0.1126;0.139719568
104.5;0.0207;0.5854;0.056;0.095661086
104.5;0.0832;0.4958;0.2737;0.552037112
104.5;0.0061;0.2241;0.034;0.151717983
104.5;0.0887;0.4644;0.3061;0.65913006
104.5;0.0142;0.4165;0.0451;0.108283313
104.5;0.1814;1.6859;0.1631;0.096743579
104.5;0.032;0.4499;0.0977;0.217159369
104.5;0.0945;0.8329;0.1591;0.19101933
104.5;0.0333;0.3966;0.1345;0.339132627
104.5;0.0594;0.683;0.1288;0.188579795
104.5;0.044;0.2888;0.2359;0.816828255
104.5;0.0701;0.3844;0.2587;0.672996878
104.5;0.0953;1.0572;0.1561;0.147654181
105.5;0.0388;0.5026;0.1032;0.205332272
105.5;0.0492;0.7356;0.0852;0.115823817
105.5;0.0746;0.9924;0.118;0.118903668
105.5;0.0478;0.9009;0.0708;0.078588079
105.5;0.01;0.2554;0.0576;0.225528583
105.5;0.0218;0.6627;0.0437;0.065942357
105.5;0.0338;0.3448;0.1269;0.368039443
105.5;0.0378;0.9185;0.0727;0.079150789
105.5;0.0577;0.5551;0.1724;0.310574671
105.5;0.0206;0.5511;0.0595;0.107965886
105.5;0.0511;0.5569;0.158;0.283713414
105.5;0.0296;0.5902;0.0753;0.12758387
105.5;0.0826;0.8764;0.1348;0.153811045
105.5;0.0394;0.9459;0.0638;0.06744899
106.5;0.017;0.3897;0.0717;0.183987683
106.5;0.0616;0.6111;0.1469;0.240386189
106.5;0.072;0.7445;0.1276;0.171390195
106.5;0.0029;0.0874;0.0437;0.5
106.5;0.0199;0.2709;0.1075;0.396825397
106.5;0.0712;0.8215;0.1056;0.128545344
106.5;0.0396;0.5216;0.0911;0.174654908
106.5;0.0324;0.5505;0.0826;0.150045413
106.5;0.0372;0.787;0.0653;0.082973316
107.5;0.0014;0.1385;0.0202;0.145848375
107.5;0.3415;1.2918;0.3044;0.235640192
107.5;0.0622;0.8576;0.112;0.130597015
107.5;0.0005;0.0671;0.0112;0.166915052
107.5;0.0215;0.507;0.0603;0.118934911
107.5;0.0687;0.5484;0.1679;0.306163384
107.5;0.0349;1.0493;0.0571;0.054417231
107.5;0.0048;0.0977;0.0692;0.708290686
107.5;0.0384;0.6484;0.0956;0.147439852
107.5;0.0454;0.5372;0.1257;0.233991065
107.5;0.1185;0.5885;0.2579;0.438232795
107.5;0.0314;0.3146;0.1459;0.463763509
107.5;0.0411;0.3885;0.1317;0.338996139
107.5;0.0359;0.5864;0.0681;0.116132333
107.5;0.0626;0.5435;0.1624;0.298804048
107.5;0.0239;0.5268;0.0603;0.114464692
107.5;0.0289;0.6014;0.0753;0.125207848
107.5;0.1686;0.9159;0.2895;0.316082542
107.5;0.0767;0.4361;0.2266;0.519605595
107.5;0.1423;0.789;0.2329;0.295183777
107.5;0.0656;0.5717;0.1669;0.29193633
107.5;0.072;0.9262;0.1076;0.116173613
107.5;0.0275;0.4761;0.0801;0.168241966
107.5;0.0263;0.4481;0.0708;0.158000446
107.5;0.0429;0.6609;0.0951;0.143894689
107.5;0.114;0.7821;0.1965;0.251246644
107.5;0.062;0.75;0.1903;0.253733333
107.5;0.0324;0.7503;0.0584;0.077835532
107.5;0.0059;0.1987;0.0403;0.202818319
107.5;0.1428;0.9054;0.2272;0.250938812
107.5;0.042;0.685;0.0911;0.132992701
107.5;0.0295;0.5113;0.1051;0.205554469
107.5;0.163;0.7913;0.2639;0.333501832
107.5;0.0009;0.0832;0.0125;0.150240385
107.5;0.0749;0.6813;0.1539;0.225891678
107.5;0.2569;0.9516;0.3151;0.331126524
107.5;0.0407;0.8578;0.0761;0.088715318
107.5;0.0556;0.3194;0.2635;0.824984346
107.5;0.0331;0.5403;0.0991;0.18341662
107.5;0.1351;0.7909;0.2133;0.269692755
108.5;0.0607;0.6641;0.1153;0.173618431
108.5;0.0021;0.1168;0.0285;0.244006849
108.5;0.0223;0.5718;0.0584;0.102133613
108.5;0.0556;0.6565;0.1288;0.196191927
108.5;0.0621;0.7467;0.1366;0.182938262
108.5;0.0159;0.6476;0.0407;0.062847437
108.5;0.0324;0.8058;0.0576;0.071481757
108.5;0.132;0.8009;0.2429;0.303283806
108.5;0.0208;0.3775;0.0746;0.197615894
108.5;0.0052;0.1757;0.0396;0.225384178
108.5;0.0986;0.838;0.149;0.177804296
108.5;0.0429;0.6423;0.0885;0.137786081
108.5;0.0831;1.4732;0.073;0.049551996
108.5;0.0524;0.8573;0.1086;0.126676776
108.5;0.0014;0.0571;0.0354;0.619964974
108.5;0.0212;0.3628;0.0826;0.227673649
108.5;0.0159;0.4704;0.0576;0.12244898
109.5;0.0491;0.8164;0.0791;0.09688878
109.5;0.1323;1.1711;0.1427;0.121851251
109.5;0.0414;0.744;0.0904;0.121505376
109.5;0.0661;1.0047;0.0902;0.089778043
109.5;0.0223;0.4817;0.0777;0.161303716
109.5;0.0302;0.4198;0.1232;0.293473082
109.5;0.0369;0.5011;0.0958;0.191179405
109.5;0.0132;0.703;0.028;0.039829303
109.5;0.0383;0.506;0.0966;0.190909091
109.5;0.031;0.5777;0.0727;0.125843864
109.5;0.0282;0.4036;0.0911;0.225718533
109.5;0.0544;0.8458;0.0876;0.103570584
109.5;0.0437;0.6857;0.0826;0.120460843
109.5;0.0102;0.4916;0.028;0.056956876
109.5;0.1093;1.1984;0.131;0.109312417
109.5;0.0175;0.357;0.073;0.204481793
109.5;0.0934;0.7598;0.1591;0.20939721
109.5;0.0084;0.2944;0.0461;0.156589674
109.5;0.0171;0.4407;0.0507;0.115044248
109.5;0.0358;0.8408;0.0692;0.082302569
109.5;0.0379;0.4389;0.0991;0.225791752
109.5;0.1229;1.2662;0.1148;0.090664982
109.5;0.2944;0.9089;0.4038;0.444273297
109.5;0.0718;0.624;0.194;0.310897436
109.5;0.0376;0.3583;0.1512;0.421992744
109.5;0.0946;1.0704;0.1278;0.119394619
109.5;0.0008;0.0603;0.0177;0.293532338
109.5;0.0471;0.4614;0.1276;0.276549632
109.5;0.043;0.6006;0.0852;0.141858142
109.5;0.1573;0.824;0.2129;0.258373786
109.5;0.3011;1.5432;0.3181;0.206130119
109.5;0.0453;0.9141;0.0832;0.091018488
109.5;0.0245;0.4986;0.0674;0.1351785
109.5;0.0168;0.6182;0.0375;0.060659981
109.5;0.042;0.7778;0.0717;0.09218308
109.5;0.0371;0.3263;0.1576;0.482991112
109.5;0.1779;0.7298;0.3369;0.461633324
109.5;0.0619;0.396;0.3169;0.800252525
109.5;0.0411;0.3612;0.1399;0.387320044
109.5;0.0347;0.5088;0.1187;0.233294025
109.5;0.044;0.4305;0.1353;0.314285714
109.5;0.0317;0.509;0.0885;0.173870334
109.5;0.165;0.5268;0.4807;0.912490509
109.5;0.0079;0.2576;0.0403;0.156444099
109.5;0.0197;0.3752;0.0708;0.18869936
109.5;0.0713;1.3964;0.073;0.052277284
109.5;0.0416;0.5119;0.1276;0.249267435
109.5;0.1073;0.9742;0.1591;0.163313488
109.5;0.0484;0.6364;0.1132;0.17787555
109.5;0.0015;0.1041;0.0237;0.227665706
109.5;0.0368;0.5556;0.1201;0.216162707
109.5;0.0699;0.8118;0.1148;0.141414141
109.5;0.1141;1.5326;0.1009;0.065835835
109.5;0.0119;0.4258;0.0507;0.119069986
109.5;0.0284;0.4985;0.1232;0.247141424
109.5;0.0043;0.112;0.0507;0.452678571
109.5;0.0231;0.395;0.0795;0.201265823
109.5;0.0517;0.4942;0.1257;0.254350465
109.5;0.0064;0.1434;0.0655;0.456764296
109.5;0.0848;0.9106;0.159;0.174610147
109.5;0.1318;1.311;0.1317;0.100457666
109.5;0.0303;0.7927;0.0516;0.065093983
109.5;0.1603;1.3437;0.1493;0.111111111
109.5;0.0087;0.4438;0.028;0.063091483
109.5;0.0252;0.6207;0.0826;0.13307556
109.5;0.0135;0.22;0.0902;0.41
109.5;0.0831;0.6476;0.1999;0.308678196
109.5;0.036;0.5305;0.1301;0.245240339
109.5;0.0944;0.4721;0.2639;0.558991739
109.5;0.0467;0.4276;0.1427;0.333723106
109.5;0.0618;0.3523;0.2272;0.644904911
109.5;0.0126;0.2361;0.0683;0.289284202
109.5;0.0201;0.5261;0.0576;0.109484889
109.5;0.0909;1.1219;0.1186;0.105713522
109.5;0.012;0.5465;0.034;0.06221409
109.5;0.5032;1.102;0.6191;0.561796733
109.5;0.0256;0.4914;0.0777;0.158119658
109.5;0.0018;0.0638;0.0358;0.561128527
109.5;0.1856;0.6176;0.3982;0.644753886
109.5;0.0162;0.7988;0.0285;0.035678518
109.5;0.103;0.9122;0.1348;0.147774611
109.5;0.0274;0.5382;0.073;0.13563731
109.5;0.069;1.0239;0.0856;0.083601914
110.5;0.0061;0.3512;0.028;0.079726651
110.5;0.2777;1.537;0.2432;0.158230319
110.5;0.0863;0.4063;0.3108;0.764952006
110.5;0.0856;0.8217;0.1311;0.15954728
110.5;0.0361;0.5661;0.0832;0.1469705
110.5;0.0931;0.4513;0.2672;0.592067361
110.5;0.0239;0.4594;0.0761;0.165650849
110.5;0.0117;0.3643;0.0475;0.130387044
110.5;0.0071;0.3086;0.0317;0.10272197
110.5;0.009;0.3956;0.0285;0.072042467
110.5;0.0817;0.4176;0.3114;0.745689655
110.5;0.0211;0.5184;0.0562;0.108410494
110.5;0.0441;0.9035;0.0717;0.079358052
110.5;0.0462;0.8248;0.073;0.088506305
110.5;0.0367;0.2679;0.1978;0.7383352
110.5;0.0376;0.3592;0.1522;0.423719376
110.5;0.0571;0.9481;0.0746;0.078683683
110.5;0.0384;0.6405;0.0923;0.144106167
110.5;0.0325;0.7202;0.0571;0.079283532
110.5;0.0085;0.2932;0.0437;0.14904502
110.5;0.0524;1.0747;0.0785;0.07304364
110.5;0.0153;0.3949;0.0727;0.18409724
110.5;0.0757;0.9419;0.1086;0.115298864
111.5;0.0197;0.7738;0.0396;0.051176014
111.5;0.0481;0.6047;0.112;0.185215809
111.5;0.0238;0.5173;0.0638;0.123332689
111.5;0.0367;0.612;0.1051;0.171732026
111.5;0.0296;0.5269;0.0832;0.157904726
111.5;0.0416;0.7043;0.0991;0.140707085
111.5;0.0282;0.8605;0.0426;0.049506101
111.5;0.0669;1.1183;0.0779;0.069659304
111.5;0.0254;0.7263;0.056;0.077103125
111.5;0.0324;0.6992;0.0717;0.102545767
111.5;0.0286;0.6807;0.0638;0.093727046
111.5;0.0268;0.6641;0.0595;0.089594941
111.5;0.0287;0.3174;0.1269;0.399810964
111.5;0.0267;0.5261;0.0717;0.136285877
111.5;0.0179;0.5261;0.056;0.106443642
111.5;0.1215;1.2823;0.1133;0.088356859
111.5;0.0562;0.5738;0.1205;0.210003486
112.5;0.0117;0.3585;0.0426;0.118828452
112.5;0.0577;0.3176;0.2538;0.799118388
112.5;0.0386;1.2653;0.0451;0.035643721
112.5;0.0351;0.6651;0.0692;0.104044505
112.5;0.0221;0.4736;0.0717;0.151393581
112.5;0.0173;0.6394;0.0396;0.061933062
112.5;0.0163;0.4859;0.0437;0.089936201
112.5;0.0812;0.4291;0.2543;0.592635749
112.5;0.0218;0.3305;0.0902;0.272919818
112.5;0.0428;0.745;0.0854;0.114630872
112.5;0.0039;0.1876;0.0301;0.160447761
112.5;0.0333;0.5234;0.0902;0.172334734
112.5;0.0436;0.8566;0.0708;0.082652346
112.5;0.0451;0.3201;0.1958;0.611683849
113.5;0.0245;0.6468;0.0516;0.079777365
113.5;0.3574;1.2096;0.4321;0.357225529
113.5;0.0162;0.4035;0.0618;0.153159851
113.5;0.04;1.1214;0.0562;0.050115927
113.5;0.0148;0.3576;0.0603;0.168624161
113.5;0.0128;0.2804;0.0576;0.205420827
113.5;0.0323;0.4289;0.1045;0.243646538
113.5;0.0106;0.2584;0.0531;0.205495356
113.5;0.0291;0.2582;0.1631;0.631680868
113.5;0.0193;0.5074;0.0516;0.101694915
113.5;0.0375;0.3769;0.1409;0.373839215
113.5;0.0263;0.7481;0.056;0.074856303
113.5;0.0359;0.7462;0.0681;0.091262396
113.5;0.0113;0.3988;0.0358;0.089769308
113.5;0.0282;0.5634;0.0807;0.143237487
113.5;0.075;0.7062;0.1552;0.219767771
113.5;0.0646;0.383;0.2063;0.538642298
113.5;0.0242;0.5752;0.0839;0.145862309
113.5;0.0402;0.9965;0.0626;0.06281987
113.5;0.0179;0.3862;0.0595;0.154065251
114.5;0.0727;0.5982;0.1417;0.236877299
114.5;0.0203;0.4687;0.0605;0.129080435
114.5;0.0442;0.7515;0.0807;0.10738523
114.5;0.0113;0.3601;0.0451;0.125242988
114.5;0.0374;0.61;0.0795;0.130327869
114.5;0.0869;1.609;0.0676;0.042013673
114.5;0.0367;0.2454;0.1852;0.754686227
114.5;0.0097;0.4284;0.0375;0.087535014
114.5;0.0008;0.1001;0.0125;0.124875125
114.5;0.0051;0.2653;0.0326;0.122879759
114.5;0.0013;0.0708;0.0231;0.326271186
114.5;0.0246;0.5005;0.0681;0.136063936
114.5;0.008;0.3588;0.034;0.094760312
114.5;0.0052;0.2454;0.0301;0.122656887
114.5;0.0289;0.5369;0.0683;0.127211771
114.5;0.0539;0.7114;0.1153;0.162074782
114.5;0.0425;0.8831;0.0681;0.07711471
114.5;0.0478;0.7185;0.0807;0.112317328
114.5;0.0624;0.6625;0.1683;0.254037736
114.5;0.0452;0.5528;0.1133;0.204956585
114.5;0.0408;0.5043;0.1176;0.233194527
115.5;0.0333;0.6826;0.0692;0.101377088
115.5;0.0388;0.8288;0.0674;0.081322394
115.5;0.0431;0.2743;0.2568;0.93620124
115.5;0.0624;0.6964;0.1153;0.165565767
115.5;0.1354;0.9301;0.1802;0.193742608
115.5;0.0453;0.3151;0.2249;0.713741669
115.5;0.078;0.6382;0.2015;0.315731746
115.5;0.1489;1.0469;0.1657;0.158276817
115.5;0.0528;0.6431;0.1372;0.213341626
115.5;0.0398;0.244;0.2283;0.935655738
115.5;0.0466;0.2853;0.21;0.736067298
116.5;0.2196;2.2004;0.1257;0.057125977
116.5;0.0548;1.8339;0.05;0.0272643
116.5;0.0221;0.4382;0.0674;0.153811045
116.5;0.0272;0.6738;0.0801;0.118878005
116.5;0.1298;0.9595;0.1778;0.185304846
116.5;0.0116;0.4701;0.0358;0.07615401
116.5;0.1573;2.3061;0.0885;0.03837648
116.5;0.0064;0.2725;0.0354;0.129908257
116.5;0.0385;0.9466;0.0618;0.065286288
116.5;0.0295;0.664;0.0692;0.104216867
116.5;0.0871;0.6524;0.2082;0.319129368
116.5;0.0635;1.0657;0.0746;0.070000938
116.5;0.0952;0.6764;0.1929;0.28518628
116.5;0.0613;1.8977;0.0516;0.02719081
116.5;0.0443;0.7648;0.0852;0.111401674
116.5;0.0199;0.5403;0.0531;0.098278734
116.5;0.0378;0.5767;0.0904;0.156753945
116.5;0.1202;1.0228;0.1713;0.167481424
116.5;0.0516;0.452;0.1985;0.439159292
116.5;0.1055;1.697;0.0815;0.048025928
116.5;0.4525;3.3197;0.2505;0.075458626
116.5;0.1624;1.0731;0.2021;0.188332867
116.5;0.0198;0.4821;0.0676;0.140219871
116.5;0.0026;0.0953;0.0358;0.375655824
117.5;0.0631;0.997;0.0926;0.092878636
117.5;0.2762;2.5203;0.1794;0.071182002
117.5;0.0326;0.6372;0.0655;0.102793471
117.5;0.0384;0.6406;0.0761;0.11879488
117.5;0.0482;0.8631;0.0815;0.094427065
117.5;0.038;0.2841;0.1862;0.655403027
117.5;0.0073;0.3346;0.0301;0.089958159
117.5;0.2558;1.1135;0.3263;0.293039964
117.5;0.0059;0.1752;0.0426;0.243150685
117.5;0.0794;1.8403;0.0815;0.044286258
117.5;0.0241;0.7065;0.0451;0.06383581
117.5;0.0167;0.4875;0.0451;0.092512821
117.5;0.0199;0.4761;0.0576;0.120982987
117.5;0.0421;0.748;0.0931;0.124465241
117.5;0.1064;1.4727;0.0991;0.06729137
117.5;0.0281;0.6477;0.0655;0.101127065
117.5;0.0322;1.0369;0.0562;0.054200019
117.5;0.0286;0.6496;0.0584;0.089901478
117.5;0.0562;0.3215;0.2888;0.898289269
117.5;0.0343;0.5968;0.0795;0.133210456
117.5;0.0156;0.2936;0.0736;0.250681199
117.5;0.059;0.9362;0.0785;0.083849605
117.5;0.0189;0.4709;0.0956;0.203015502
117.5;0.0184;0.4424;0.0528;0.119349005
117.5;0.0427;0.8715;0.0626;0.071830178
117.5;0.0806;1.1451;0.0966;0.084359445
118.5;0.0209;0.6011;0.0451;0.075029113
118.5;0.0471;0.3221;0.23;0.714063955
118.5;0.0629;0.309;0.2764;0.894498382
118.5;0.1446;0.7188;0.2764;0.384529772
118.5;0.0118;0.2392;0.0626;0.261705686
118.5;0.0467;1.0988;0.0683;0.062158719
118.5;0.0217;0.4614;0.0626;0.135674036
118.5;0.0782;1.1649;0.1111;0.095372993
118.5;0.096;1.0882;0.1353;0.124333762
118.5;0.0028;0.1433;0.0358;0.249825541
119.5;0.0117;0.4269;0.034;0.079643945
119.5;0.0155;0.4867;0.0507;0.104170947
119.5;0.0289;0.685;0.0603;0.088029197
119.5;0.2768;2.2448;0.1713;0.076309694
119.5;0.0162;0.4967;0.0426;0.085766056
119.5;0.0116;0.4297;0.0407;0.094717245
120.5;0.0212;0.6903;0.0584;0.084600898
120.5;0.0519;1.1112;0.0761;0.068484521
120.5;0.0939;0.7046;0.1769;0.251064434
120.5;0.0851;1.3492;0.0918;0.06804032
120.5;0.0067;0.2131;0.0461;0.216330361
120.5;0.0894;1.0749;0.1153;0.107265792
120.5;0.0158;0.3589;0.0528;0.147116188
120.5;0.0392;0.4983;0.1032;0.207104154
120.5;0.0065;0.3974;0.0202;0.050830398
120.5;0.0272;0.8318;0.0403;0.048449146
120.5;0.0444;0.4582;0.1277;0.278699258
120.5;0.0419;0.8516;0.0777;0.091240019
121.5;0.0723;1.2436;0.0832;0.066902541
121.5;0.0259;0.7397;0.0584;0.078950926
121.5;0.0194;0.2627;0.1001;0.381043015
121.5;0.0206;0.4455;0.0727;0.16318743
121.5;0.0641;0.8931;0.1075;0.12036726
121.5;0.0821;0.7955;0.1305;0.164047769
121.5;0.0214;0.5591;0.0551;0.098551243
121.5;0.0117;0.4234;0.0396;0.093528578
121.5;0.0405;0.3324;0.152;0.457280385
121.5;0.0435;0.3808;0.1372;0.360294118
121.5;0.0036;0.1086;0.0437;0.402394107
121.5;0.1306;0.9368;0.1713;0.182856533
121.5;0.0111;0.2478;0.0626;0.252623083
121.5;0.0217;0.5734;0.05;0.087199163
121.5;0.0027;0.1133;0.0326;0.287731686
121.5;0.0305;0.2937;0.1646;0.560435819
121.5;0.0687;1.0271;0.0746;0.072631681
121.5;0.0142;0.5935;0.034;0.057287279
121.5;0.0445;0.2871;0.2499;0.870428422
122.5;0.0545;0.6998;0.112;0.160045727
122.5;0.1296;0.8719;0.191;0.219061819
122.5;0.0737;1.2111;0.0777;0.064156552
122.5;0.2036;0.7043;0.3592;0.510009939
122.5;0.0987;0.6264;0.2458;0.392401022
122.5;0.1542;1.3971;0.1306;0.09347935
122.5;0.016;0.2961;0.0676;0.22830125
122.5;0.0776;0.6364;0.1459;0.229258328
122.5;0.0249;0.3764;0.0856;0.227417641
122.5;0.0208;0.3564;0.0911;0.255611672
122.5;0.056;0.7726;0.1153;0.149236345
122.5;0.0243;0.4986;0.0674;0.1351785
122.5;0.0059;0.1652;0.0528;0.319612591
122.5;0.0765;0.5754;0.1791;0.311261731
122.5;0.0562;0.9359;0.0951;0.10161342
122.5;0.0454;0.2797;0.2266;0.810153736
122.5;0.0162;0.4588;0.0504;0.109851787
122.5;0.0025;0.0841;0.0396;0.470868014
122.5;0.1064;0.6837;0.2311;0.338013749
122.5;0.0444;0.3476;0.194;0.558112773
122.5;0.0472;0.7228;0.1032;0.142778085
122.5;0.0638;0.3789;0.2213;0.584059119
123.5;0.0218;0.2053;0.1469;0.715538237
123.5;0.0515;0.7567;0.0996;0.131624158
123.5;0.0643;0.7746;0.1125;0.145236251
123.5;0.0067;0.2502;0.0326;0.130295763
123.5;0.0284;0.5652;0.0701;0.124026893
123.5;0.0468;0.5557;0.121;0.217743387
123.5;0.0501;0.7509;0.0991;0.131974963
124.5;0.1166;0.8002;0.2127;0.265808548
124.5;0.0009;0.0551;0.0231;0.41923775
124.5;0.014;0.3963;0.0528;0.1332324
124.5;0.1091;0.4696;0.3013;0.641609881
124.5;0.077;0.4006;0.2689;0.671243135
124.5;0.0388;0.2888;0.1808;0.626038781
124.5;0.0102;0.2253;0.0638;0.283177985
124.5;0.0512;0.4285;0.1427;0.33302217
124.5;0.0561;0.3525;0.2082;0.590638298
124.5;0.0537;0.761;0.1009;0.132588699
124.5;0.018;0.3569;0.0674;0.188848417
124.5;0.0137;0.3984;0.0451;0.113202811
125.5;0.0172;0.408;0.0551;0.13504902
125.5;0.0278;0.7965;0.0451;0.056622724
125.5;0.0123;0.4088;0.0451;0.110322896
125.5;0.0806;0.786;0.1326;0.16870229
125.5;0.0468;0.5511;0.1141;0.207040465
125.5;0.0196;0.46;0.0531;0.115434783
125.5;0.0221;0.7082;0.0403;0.056904829
126.5;0.0418;0.8926;0.0618;0.06923594
126.5;0.0197;0.6506;0.0451;0.069320627
126.5;0.0579;0.3122;0.244;0.781550288
126.5;0.043;1.0191;0.0605;0.059366107
127.5;0.0132;0.4314;0.0461;0.106861382
127.5;0.0408;0.6982;0.0779;0.111572615
127.5;0.0419;0.2901;0.1949;0.671837297
127.5;0.0216;0.2318;0.1417;0.611302847
128.5;0.0837;0.7817;0.1403;0.179480619
128.5;0.031;0.4313;0.0911;0.211221887
128.5;0.0141;0.3618;0.0481;0.132946379
128.5;0.0105;0.3929;0.0478;0.121659455
128.5;0.0662;0.9377;0.0911;0.097152607
128.5;0.0779;0.7613;0.133;0.174701169
128.5;0.0417;0.3479;0.1577;0.453291176
128.5;0.0106;0.5706;0.0285;0.049947424
128.5;0.0107;0.3862;0.0358;0.092698084
128.5;0.037;0.841;0.0551;0.065517241
129.5;0.0725;0.4596;0.2258;0.49129678
129.5;0.0401;0.7734;0.0854;0.110421515
129.5;0.0162;0.7064;0.0358;0.050679502
129.5;0.0181;0.3044;0.0938;0.308147175
129.5;0.0661;1.0675;0.1153;0.108009368
129.5;0.0229;0.6465;0.05;0.07733952
129.5;0.0087;0.1577;0.0701;0.444514902
129.5;0.0239;0.5742;0.056;0.097526994
129.5;0.0283;0.6057;0.0681;0.112431897
129.5;0.0455;0.9971;0.0681;0.068298064
129.5;0.0342;0.3303;0.1354;0.409930366
129.5;0.0117;0.3969;0.0437;0.110103301
130.5;0.0518;0.3413;0.2052;0.601230589
130.5;0.0078;0.3681;0.0301;0.081771258
130.5;0.0397;0.5906;0.0953;0.161361327
130.5;0.0473;0.3338;0.2185;0.654583583
130.5;0.0336;0.5143;0.0938;0.182383823
130.5;0.0395;0.7174;0.0832;0.115974352
130.5;0.18;0.6047;0.4871;0.8055234
130.5;0.0176;0.425;0.0571;0.134352941
131.5;0.0463;0.7315;0.0777;0.106220096
131.5;0.0645;0.9322;0.0839;0.090002145
131.5;0.0094;0.2528;0.0451;0.178401899
132.5;0.0422;0.8554;0.0761;0.088964227
132.5;0.0398;0.8156;0.0595;0.072952428
132.5;0.0229;0.5998;0.0605;0.100866956
132.5;0.0299;0.298;0.1827;0.613087248
132.5;0.1297;1.267;0.1724;0.136069455
132.5;0.0257;0.5761;0.0626;0.108661691
132.5;0.0422;0.7578;0.0655;0.086434415
132.5;0.0401;0.4996;0.0991;0.198358687
132.5;0.0636;0.6179;0.1444;0.233694773
132.5;0.0373;0.3681;0.1544;0.419451236
132.5;0.0224;0.2798;0.0963;0.34417441
132.5;0.0332;0.3257;0.1464;0.449493399
132.5;0.1435;1.3262;0.1305;0.098401448
132.5;0.1189;1.462;0.1603;0.109644323
132.5;0.0125;0.5005;0.034;0.067932068
132.5;0.0249;0.2017;0.1816;0.90034705
133.5;0.08;1.126;0.1201;0.106660746
133.5;0.0504;0.7511;0.2728;0.363200639
133.5;0.036;0.5707;0.0777;0.136148589
133.5;0.1593;1.5556;0.1276;0.082026228
133.5;0.0652;0.8293;0.112;0.13505366
133.5;0.0395;0.6558;0.0751;0.114516621
133.5;0.0293;0.6315;0.0626;0.099129058
133.5;0.0575;0.794;0.1069;0.134634761
133.5;0.0265;0.6066;0.0683;0.112594791
133.5;0.0453;0.5302;0.1069;0.201622029
133.5;0.0799;0.85;0.1629;0.191647059
133.5;0.0512;0.6446;0.1013;0.157151722
133.5;0.0133;0.4131;0.0451;0.109174534
133.5;0.0082;0.3732;0.028;0.075026795
133.5;0.0369;0.6992;0.0674;0.096395881
133.5;0.0058;0.2395;0.0358;0.149478079
133.5;0.01;0.2704;0.0551;0.203772189
134.5;0.0426;0.7985;0.0966;0.120976832
134.5;0.0289;0.6277;0.0681;0.108491318
