"Site","Depth","ProjArea","StraightLength","StraightWidth","WLRatio","Volume","Age","keep"
"BOC",0,0.0581,0.5141,0.171,0.3326,1,2020.9,TRUE
"BOC",0,0.0585,0.3765,0.2473,0.6568,1,2020.9,TRUE
"BOC",0,0.0586,0.6902,0.1027,0.1488,1,2020.9,TRUE
"BOC",0,0.0595,0.3663,0.2698,0.7366,1,2020.9,TRUE
"BOC",0,0.0597,0.5203,0.1794,0.3448,1,2020.9,TRUE
"BOC",0,0.0599,0.4763,0.1807,0.3794,1,2020.9,TRUE
"BOC",0,0.0605,0.5305,0.1686,0.3178,1,2020.9,TRUE
"BOC",0,0.0613,0.5157,0.1504,0.2916,1,2020.9,TRUE
"BOC",0,0.062,0.6017,0.1507,0.2505,1,2020.9,TRUE
"BOC",0,0.0623,0.4493,0.2568,0.5716,1,2020.9,TRUE
"BOC",0,0.0624,0.4326,0.1768,0.4087,1,2020.9,TRUE
"BOC",0,0.0628,0.4035,0.2505,0.6208,1,2020.9,TRUE
"BOC",0,0.0631,0.4259,0.1902,0.4466,1,2020.9,TRUE
"BOC",0,0.0633,0.3724,0.3272,0.8786,1,2020.9,TRUE
"BOC",0,0.0639,0.4847,0.1753,0.3617,1,2020.9,TRUE
"BOC",0,0.0646,0.4426,0.18,0.4067,1,2020.9,TRUE
"BOC",0,0.0653,0.3967,0.2065,0.5205,1,2020.9,TRUE
"BOC",0,0.0663,0.4392,0.1855,0.4224,1,2020.9,TRUE
"BOC",0,0.0668,0.4953,0.1794,0.3622,1,2020.9,TRUE
"BOC",0,0.0672,0.4843,0.1872,0.3865,1,2020.9,TRUE
"BOC",0,0.0684,0.7047,0.1341,0.1903,1,2020.9,TRUE
"BOC",0,0.0692,0.7126,0.1559,0.2188,1,2020.9,TRUE
"BOC",0,0.0701,0.5201,0.185,0.3557,1,2020.9,TRUE
"BOC",0,0.0711,0.5171,0.2384,0.461,1,2020.9,TRUE
"BOC",0,0.0722,0.4078,0.2458,0.6027,1,2020.9,TRUE
"BOC",0,0.0725,0.4716,0.2579,0.5469,1,2020.9,TRUE
"BOC",0,0.0736,0.542,0.2057,0.3795,1,2020.9,TRUE
"BOC",0,0.0741,0.6058,0.1463,0.2415,1,2020.9,TRUE
"BOC",0,0.0777,0.5617,0.1693,0.3014,1,2020.9,TRUE
"BOC",0,0.078,0.383,0.3322,0.8674,1,2020.9,TRUE
"BOC",0,0.0782,0.8717,0.1592,0.1826,1,2020.9,TRUE
"BOC",0,0.0814,0.8288,0.1519,0.1833,1,2020.9,TRUE
"BOC",0,0.0819,0.6283,0.1835,0.2921,1,2020.9,TRUE
"BOC",0,0.0826,1.0914,0.1087,0.0996,1,2020.9,TRUE
"BOC",0,0.0833,0.6434,0.1618,0.2515,1,2020.9,TRUE
"BOC",0,0.085,0.3767,0.3631,0.9639,1,2020.9,TRUE
"BOC",0,0.0859,0.5307,0.1851,0.3488,1,2020.9,TRUE
"BOC",0,0.0861,0.5837,0.1957,0.3353,1,2020.9,TRUE
"BOC",0,0.0869,0.5761,0.1921,0.3334,1,2020.9,TRUE
"BOC",0,0.0875,0.4709,0.256,0.5436,1,2020.9,TRUE
"BOC",0,0.0876,0.6882,0.2762,0.4013,1,2020.9,TRUE
"BOC",0,0.0892,0.7424,0.3181,0.4285,1,2020.9,TRUE
"BOC",0,0.0899,0.4722,0.24,0.5083,1,2020.9,TRUE
"BOC",0,0.0915,0.6827,0.1584,0.232,1,2020.9,TRUE
"BOC",0,0.0938,0.781,0.1571,0.2012,1,2020.9,TRUE
"BOC",0,0.0956,0.6171,0.2191,0.355,1,2020.9,TRUE
"BOC",0,0.0964,0.4794,0.2616,0.5457,1,2020.9,TRUE
"BOC",0,0.1041,0.4815,0.3359,0.6976,1,2020.9,TRUE
"BOC",0,0.1065,0.5555,0.2614,0.4706,1,2020.9,TRUE
"BOC",0,0.1112,0.6306,0.2549,0.4042,1,2020.9,TRUE
"BOC",0,0.1122,0.6422,0.2494,0.3884,1,2020.9,TRUE
"BOC",0,0.1191,0.8235,0.222,0.2696,1,2020.9,TRUE
"BOC",0,0.121,0.6809,0.2693,0.3955,1,2020.9,TRUE
"BOC",0,0.1286,0.7736,0.2594,0.3353,1,2020.9,TRUE
"BOC",0,0.1342,0.7752,0.2458,0.3171,1,2020.9,TRUE
"BOC",0,0.1353,0.6134,0.2656,0.433,1,2020.9,TRUE
"BOC",0,0.1407,0.6717,0.2653,0.395,1,2020.9,TRUE
"BOC",0,0.1419,0.6683,0.2854,0.4271,1,2020.9,TRUE
"BOC",0,0.1527,0.9449,0.3125,0.3307,1,2020.9,TRUE
"BOC",0,0.1542,0.7781,0.2809,0.361,1,2020.9,TRUE
"BOC",0,0.1659,1.0722,0.2053,0.1915,1,2020.9,TRUE
"BOC",0,0.1703,0.569,0.4332,0.7613,1,2020.9,TRUE
"BOC",0,0.1783,0.8591,0.2382,0.2773,1,2020.9,TRUE
"BOC",0,0.2068,0.7341,0.3738,0.5092,1,2020.9,TRUE
"BOC",0,0.2219,0.8212,0.3775,0.4597,1,2020.9,TRUE
"BOC",0,0.2226,0.9688,0.3009,0.3106,1,2020.9,TRUE
"BOC",0,0.3298,0.9946,0.4779,0.4805,1,2020.9,TRUE
"BOC",0,0.4802,1.2719,0.5732,0.4507,1,2020.9,TRUE
"BOC",0,1.7667,2.2309,1.04,0.4662,1,2020.9,TRUE
"BOC",1,0.0025,0.1061,0.0331,0.312,1,2020,TRUE
"BOC",1,0.0031,0.1557,0.0409,0.2627,1,2020,TRUE
"BOC",1,0.0032,0.1487,0.028,0.1883,1,2020,TRUE
"BOC",1,0.0038,0.1545,0.031,0.2006,1,2020,TRUE
"BOC",1,0.004,0.1714,0.031,0.1809,1,2020,TRUE
"BOC",1,0.004,0.1122,0.0496,0.4421,1,2020,TRUE
"BOC",1,0.004,0.1363,0.0425,0.3118,1,2020,TRUE
"BOC",1,0.0043,0.1672,0.0304,0.1818,1,2020,TRUE
"BOC",1,0.0046,0.1091,0.055,0.5041,1,2020,TRUE
"BOC",1,0.0052,0.2551,0.0284,0.1113,1,2020,TRUE
"BOC",1,0.0053,0.153,0.0422,0.2758,1,2020,TRUE
"BOC",1,0.0055,0.1848,0.0636,0.3442,1,2020,TRUE
"BOC",1,0.0056,0.1547,0.0475,0.307,1,2020,TRUE
"BOC",1,0.0057,0.1368,0.0792,0.5789,1,2020,TRUE
"BOC",1,0.0069,0.1352,0.0755,0.5584,1,2020,TRUE
"BOC",1,0.0075,0.1498,0.0719,0.48,1,2020,TRUE
"BOC",1,0.0075,0.1375,0.0853,0.6204,1,2020,TRUE
"BOC",1,0.0075,0.3422,0.0289,0.0845,1,2020,TRUE
"BOC",1,0.0081,0.1706,0.0634,0.3716,1,2020,TRUE
"BOC",1,0.0085,0.3306,0.0424,0.1283,1,2020,TRUE
"BOC",1,0.0092,0.2178,0.0626,0.2874,1,2020,TRUE
"BOC",1,0.0095,0.2311,0.0598,0.2588,1,2020,TRUE
"BOC",1,0.0095,0.1865,0.0788,0.4225,1,2020,TRUE
"BOC",1,0.0107,0.1726,0.1057,0.6124,1,2020,TRUE
"BOC",1,0.0109,0.1899,0.0769,0.4049,1,2020,TRUE
"BOC",1,0.011,0.1485,0.1093,0.736,1,2020,TRUE
"BOC",1,0.0111,0.1904,0.0898,0.4716,1,2020,TRUE
"BOC",1,0.0111,0.1516,0.112,0.7388,1,2020,TRUE
"BOC",1,0.0116,0.1677,0.0828,0.4937,1,2020,TRUE
"BOC",1,0.0119,0.2276,0.1138,0.5,1,2020,TRUE
"BOC",1,0.0127,0.3169,0.0525,0.1657,1,2020,TRUE
"BOC",1,0.013,0.3778,0.0411,0.1088,1,2020,TRUE
"BOC",1,0.0137,0.4189,0.0511,0.122,1,2020,TRUE
"BOC",1,0.0138,0.3833,0.0541,0.1411,1,2020,TRUE
"BOC",1,0.0139,0.2825,0.0742,0.2627,1,2020,TRUE
"BOC",1,0.0153,0.2279,0.089,0.3905,1,2020,TRUE
"BOC",1,0.0155,0.2523,0.0853,0.3381,1,2020,TRUE
"BOC",1,0.0158,0.2662,0.0746,0.2802,1,2020,TRUE
"BOC",1,0.0159,0.1658,0.1274,0.7684,1,2020,TRUE
"BOC",1,0.0159,0.2819,0.0773,0.2742,1,2020,TRUE
"BOC",1,0.016,0.1769,0.1365,0.7716,1,2020,TRUE
"BOC",1,0.016,0.1877,0.111,0.5914,1,2020,TRUE
"BOC",1,0.016,0.2826,0.0853,0.3018,1,2020,TRUE
"BOC",1,0.0162,0.6431,0.0465,0.0723,1,2020,TRUE
"BOC",1,0.0162,0.3293,0.0608,0.1846,1,2020,TRUE
"BOC",1,0.0163,0.2924,0.0756,0.2585,1,2020,TRUE
"BOC",1,0.0166,0.3521,0.0792,0.2249,1,2020,TRUE
"BOC",1,0.017,0.3222,0.0811,0.2517,1,2020,TRUE
"BOC",1,0.0171,0.2955,0.0769,0.2602,1,2020,TRUE
"BOC",1,0.0172,0.3912,0.0724,0.1851,1,2020,TRUE
"BOC",1,0.0177,0.2248,0.1042,0.4635,1,2020,TRUE
"BOC",1,0.0178,0.3275,0.093,0.284,1,2020,TRUE
"BOC",1,0.0179,0.3131,0.0815,0.2603,1,2020,TRUE
"BOC",1,0.018,0.2699,0.1119,0.4146,1,2020,TRUE
"BOC",1,0.0185,0.209,0.1276,0.6105,1,2020,TRUE
"BOC",1,0.0188,0.2058,0.1365,0.6633,1,2020,TRUE
"BOC",1,0.019,0.1882,0.1375,0.7306,1,2020,TRUE
"BOC",1,0.0192,0.1899,0.1409,0.742,1,2020,TRUE
"BOC",1,0.0199,0.2426,0.1023,0.4217,1,2020,TRUE
"BOC",1,0.0201,0.227,0.1162,0.5119,1,2020,TRUE
"BOC",1,0.0202,0.2494,0.1247,0.5,1,2020,TRUE
"BOC",1,0.0212,0.2362,0.1449,0.6135,1,2020,TRUE
"BOC",1,0.0213,0.2939,0.1115,0.3794,1,2020,TRUE
"BOC",1,0.0214,0.3074,0.0849,0.2762,1,2020,TRUE
"BOC",1,0.0218,0.202,0.1478,0.7317,1,2020,TRUE
"BOC",1,0.0218,0.1937,0.1741,0.8988,1,2020,TRUE
"BOC",1,0.0218,0.5255,0.0694,0.1321,1,2020,TRUE
"BOC",1,0.0219,0.4793,0.0711,0.1483,1,2020,TRUE
"BOC",1,0.022,0.2894,0.1046,0.3614,1,2020,TRUE
"BOC",1,0.0224,0.4147,0.0742,0.1789,1,2020,TRUE
"BOC",1,0.0225,0.3441,0.1134,0.3296,1,2020,TRUE
"BOC",1,0.0228,0.2373,0.146,0.6153,1,2020,TRUE
"BOC",1,0.0229,0.4348,0.1033,0.2376,1,2020,TRUE
"BOC",1,0.0233,0.2212,0.1412,0.6383,1,2020,TRUE
"BOC",1,0.0235,0.4861,0.0576,0.1185,1,2020,TRUE
"BOC",1,0.0239,0.4718,0.0687,0.1456,1,2020,TRUE
"BOC",1,0.0239,0.2028,0.193,0.9517,1,2020,TRUE
"BOC",1,0.0243,0.3797,0.08,0.2107,1,2020,TRUE
"BOC",1,0.0245,0.2077,0.1711,0.8238,1,2020,TRUE
"BOC",1,0.0249,0.2228,0.1685,0.7563,1,2020,TRUE
"BOC",1,0.025,0.2741,0.1255,0.4579,1,2020,TRUE
"BOC",1,0.0251,0.417,0.1368,0.3281,1,2020,TRUE
"BOC",1,0.0252,0.2582,0.1359,0.5263,1,2020,TRUE
"BOC",1,0.0254,0.4056,0.0784,0.1933,1,2020,TRUE
"BOC",1,0.0254,0.2345,0.1663,0.7092,1,2020,TRUE
"BOC",1,0.0255,0.2224,0.1678,0.7545,1,2020,TRUE
"BOC",1,0.0256,0.2479,0.1288,0.5196,1,2020,TRUE
"BOC",1,0.0256,0.3927,0.1055,0.2687,1,2020,TRUE
"BOC",1,0.0259,0.2149,0.1984,0.9232,1,2020,TRUE
"BOC",1,0.0261,0.3987,0.0826,0.2072,1,2020,TRUE
"BOC",1,0.0261,0.3217,0.1019,0.3168,1,2020,TRUE
"BOC",1,0.0265,0.2895,0.1259,0.4349,1,2020,TRUE
"BOC",1,0.0265,0.4618,0.0697,0.1509,1,2020,TRUE
"BOC",1,0.0266,0.2653,0.1557,0.5869,1,2020,TRUE
"BOC",1,0.0266,0.3599,0.102,0.2834,1,2020,TRUE
"BOC",1,0.0267,0.322,0.1393,0.4326,1,2020,TRUE
"BOC",1,0.0269,0.4045,0.0846,0.2091,1,2020,TRUE
"BOC",1,0.027,0.3686,0.1045,0.2835,1,2020,TRUE
"BOC",1,0.027,0.2329,0.1937,0.8317,1,2020,TRUE
"BOC",1,0.0274,0.3871,0.0974,0.2516,1,2020,TRUE
"BOC",1,0.0275,0.3201,0.1716,0.5361,1,2020,TRUE
"BOC",1,0.0278,0.263,0.1547,0.5882,1,2020,TRUE
"BOC",1,0.028,0.3454,0.1101,0.3188,1,2020,TRUE
"BOC",1,0.0282,0.4381,0.1245,0.2842,1,2020,TRUE
"BOC",1,0.0282,0.4448,0.0897,0.2017,1,2020,TRUE
"BOC",1,0.0289,0.2707,0.15,0.5541,1,2020,TRUE
"BOC",1,0.0291,0.2449,0.153,0.6247,1,2020,TRUE
"BOC",1,0.0291,0.383,0.1106,0.2888,1,2020,TRUE
"BOC",1,0.0293,0.5034,0.0929,0.1845,1,2020,TRUE
"BOC",1,0.0293,0.2289,0.2,0.8737,1,2020,TRUE
"BOC",1,0.0293,0.4482,0.0926,0.2066,1,2020,TRUE
"BOC",1,0.0294,0.2532,0.1907,0.7532,1,2020,TRUE
"BOC",1,0.0294,0.2535,0.1934,0.7629,1,2020,TRUE
"BOC",1,0.0299,0.2255,0.1966,0.8718,1,2020,TRUE
"BOC",1,0.0299,0.2239,0.1907,0.8517,1,2020,TRUE
"BOC",1,0.0303,0.3051,0.1282,0.4202,1,2020,TRUE
"BOC",1,0.0303,0.2673,0.1865,0.6977,1,2020,TRUE
"BOC",1,0.0303,0.219,0.1972,0.9005,1,2020,TRUE
"BOC",1,0.0304,0.4779,0.0903,0.189,1,2020,TRUE
"BOC",1,0.0307,0.2647,0.1624,0.6135,1,2020,TRUE
"BOC",1,0.0313,0.411,0.0973,0.2367,1,2020,TRUE
"BOC",1,0.0318,0.4606,0.08,0.1737,1,2020,TRUE
"BOC",1,0.0318,0.4898,0.0794,0.1621,1,2020,TRUE
"BOC",1,0.0321,0.3935,0.1087,0.2762,1,2020,TRUE
"BOC",1,0.0326,0.2737,0.1813,0.6624,1,2020,TRUE
"BOC",1,0.0328,0.5684,0.0732,0.1288,1,2020,TRUE
"BOC",1,0.0329,0.3633,0.104,0.2863,1,2020,TRUE
"BOC",1,0.033,0.5075,0.1025,0.202,1,2020,TRUE
"BOC",1,0.0331,0.2395,0.2212,0.9236,1,2020,TRUE
"BOC",1,0.0335,0.2512,0.1976,0.7866,1,2020,TRUE
"BOC",1,0.0337,0.3264,0.1311,0.4017,1,2020,TRUE
"BOC",1,0.0344,0.3599,0.1501,0.4171,1,2020,TRUE
"BOC",1,0.0345,0.3111,0.1531,0.4921,1,2020,TRUE
"BOC",1,0.0346,0.4598,0.1319,0.2869,1,2020,TRUE
"BOC",1,0.0346,0.394,0.1095,0.2779,1,2020,TRUE
"BOC",1,0.0348,0.558,0.0961,0.1722,1,2020,TRUE
"BOC",1,0.0349,0.4345,0.0963,0.2216,1,2020,TRUE
"BOC",1,0.0349,0.3034,0.1757,0.5791,1,2020,TRUE
"BOC",1,0.0351,0.4262,0.1099,0.2579,1,2020,TRUE
"BOC",1,0.0351,0.3346,0.1368,0.4088,1,2020,TRUE
"BOC",1,0.0355,0.4884,0.1264,0.2588,1,2020,TRUE
"BOC",1,0.0357,0.3413,0.1562,0.4577,1,2020,TRUE
"BOC",1,0.0357,0.3405,0.1399,0.4109,1,2020,TRUE
"BOC",1,0.0361,0.4893,0.0956,0.1954,1,2020,TRUE
"BOC",1,0.0361,0.4992,0.0913,0.1829,1,2020,TRUE
"BOC",1,0.0362,0.2751,0.1943,0.7063,1,2020,TRUE
"BOC",1,0.0368,0.2853,0.1754,0.6148,1,2020,TRUE
"BOC",1,0.0369,0.4858,0.0923,0.19,1,2020,TRUE
"BOC",1,0.037,0.2759,0.1814,0.6575,1,2020,TRUE
"BOC",1,0.037,0.2505,0.2407,0.9609,1,2020,TRUE
"BOC",1,0.0372,0.3306,0.1507,0.4558,1,2020,TRUE
"BOC",1,0.0373,0.3428,0.1562,0.4557,1,2020,TRUE
"BOC",1,0.0374,0.3997,0.1352,0.3383,1,2020,TRUE
"BOC",1,0.0381,0.3178,0.1641,0.5164,1,2020,TRUE
"BOC",1,0.0381,0.4548,0.1103,0.2425,1,2020,TRUE
"BOC",1,0.0382,0.4021,0.1376,0.3422,1,2020,TRUE
"BOC",1,0.0389,0.3624,0.1537,0.4241,1,2020,TRUE
"BOC",1,0.0391,0.5294,0.104,0.1964,1,2020,TRUE
"BOC",1,0.0394,0.3439,0.1503,0.437,1,2020,TRUE
"BOC",1,0.0396,0.4839,0.1072,0.2215,1,2020,TRUE
"BOC",1,0.0397,0.3137,0.1702,0.5426,1,2020,TRUE
"BOC",1,0.0403,0.3445,0.153,0.4441,1,2020,TRUE
"BOC",1,0.0406,0.3497,0.1521,0.4349,1,2020,TRUE
"BOC",1,0.0409,0.323,0.1938,0.6,1,2020,TRUE
"BOC",1,0.0409,0.2735,0.2261,0.8267,1,2020,TRUE
"BOC",1,0.0413,0.4696,0.1108,0.2359,1,2020,TRUE
"BOC",1,0.0416,0.4665,0.1119,0.2399,1,2020,TRUE
"BOC",1,0.0424,0.327,0.169,0.5168,1,2020,TRUE
"BOC",1,0.0426,0.3325,0.1663,0.5002,1,2020,TRUE
"BOC",1,0.0427,0.5628,0.1115,0.1981,1,2020,TRUE
"BOC",1,0.0427,0.3472,0.1562,0.4499,1,2020,TRUE
"BOC",1,0.0429,0.3998,0.1857,0.4645,1,2020,TRUE
"BOC",1,0.043,0.5233,0.0905,0.1729,1,2020,TRUE
"BOC",1,0.0431,0.3284,0.1738,0.5292,1,2020,TRUE
"BOC",1,0.0431,0.4682,0.1241,0.2651,1,2020,TRUE
"BOC",1,0.0433,0.3128,0.1741,0.5566,1,2020,TRUE
"BOC",1,0.0435,0.4033,0.1565,0.388,1,2020,TRUE
"BOC",1,0.0436,0.4399,0.1215,0.2762,1,2020,TRUE
"BOC",1,0.0436,0.4254,0.1409,0.3312,1,2020,TRUE
"BOC",1,0.0436,0.5319,0.1011,0.1901,1,2020,TRUE
"BOC",1,0.0444,0.4448,0.1194,0.2684,1,2020,TRUE
"BOC",1,0.0445,0.3647,0.1721,0.4719,1,2020,TRUE
"BOC",1,0.0445,0.3793,0.1544,0.4071,1,2020,TRUE
"BOC",1,0.0445,0.7153,0.0843,0.1179,1,2020,TRUE
"BOC",1,0.0446,0.3765,0.1584,0.4207,1,2020,TRUE
"BOC",1,0.0447,0.3575,0.1925,0.5385,1,2020,TRUE
"BOC",1,0.0451,0.4025,0.1488,0.3697,1,2020,TRUE
"BOC",1,0.0455,0.3701,0.1443,0.3899,1,2020,TRUE
"BOC",1,0.0462,0.3931,0.1781,0.4531,1,2020,TRUE
"BOC",1,0.0468,0.6823,0.0808,0.1184,1,2020,TRUE
"BOC",1,0.0468,0.3868,0.1616,0.4178,1,2020,TRUE
"BOC",1,0.0469,0.3739,0.2145,0.5737,1,2020,TRUE
"BOC",1,0.0474,0.5073,0.153,0.3016,1,2020,TRUE
"BOC",1,0.0475,0.5449,0.1138,0.2088,1,2020,TRUE
"BOC",1,0.0475,0.6253,0.1261,0.2017,1,2020,TRUE
"BOC",1,0.0476,0.495,0.1228,0.2481,1,2020,TRUE
"BOC",1,0.048,0.6138,0.1298,0.2115,1,2020,TRUE
"BOC",1,0.048,0.4512,0.1451,0.3216,1,2020,TRUE
"BOC",1,0.0488,0.3739,0.1568,0.4194,1,2020,TRUE
"BOC",1,0.0488,0.3454,0.2057,0.5955,1,2020,TRUE
"BOC",1,0.0496,0.3981,0.2115,0.5313,1,2020,TRUE
"BOC",1,0.0497,0.4155,0.1855,0.4465,1,2020,TRUE
"BOC",1,0.05,0.3201,0.2038,0.6367,1,2020,TRUE
"BOC",1,0.0502,0.3369,0.2175,0.6456,1,2020,TRUE
"BOC",1,0.0503,0.3329,0.281,0.8441,1,2020,TRUE
"BOC",1,0.0507,0.4419,0.1492,0.3376,1,2020,TRUE
"BOC",1,0.0514,0.451,0.1813,0.402,1,2020,TRUE
"BOC",1,0.0519,0.4108,0.1796,0.4372,1,2020,TRUE
"BOC",1,0.0523,0.5474,0.1203,0.2198,1,2020,TRUE
"BOC",1,0.0523,0.453,0.1754,0.3872,1,2020,TRUE
"BOC",1,0.0524,0.3632,0.1791,0.4931,1,2020,TRUE
"BOC",1,0.0525,0.4599,0.1444,0.314,1,2020,TRUE
"BOC",1,0.0527,0.5423,0.1807,0.3332,1,2020,TRUE
"BOC",1,0.053,0.4109,0.2004,0.4877,1,2020,TRUE
"BOC",1,0.0533,0.4791,0.1409,0.2941,1,2020,TRUE
"BOC",1,0.0539,0.5121,0.146,0.2851,1,2020,TRUE
"BOC",1,0.054,0.3957,0.1928,0.4872,1,2020,TRUE
"BOC",1,0.0542,0.3247,0.2724,0.8389,1,2020,TRUE
"BOC",1,0.0542,0.3614,0.1924,0.5324,1,2020,TRUE
"BOC",1,0.0545,0.4193,0.2212,0.5275,1,2020,TRUE
"BOC",1,0.0547,0.5789,0.1196,0.2066,1,2020,TRUE
"BOC",1,0.0548,0.4328,0.1851,0.4277,1,2020,TRUE
"BOC",1,0.0551,0.4451,0.1909,0.4289,1,2020,TRUE
"BOC",1,0.0553,0.3495,0.2755,0.7883,1,2020,TRUE
"BOC",1,0.0554,0.4973,0.2812,0.5655,1,2020,TRUE
"BOC",1,0.0554,0.4132,0.1826,0.4419,1,2020,TRUE
"BOC",1,0.0568,0.5984,0.1131,0.189,1,2020,TRUE
"BOC",1,0.0569,0.4425,0.1651,0.3731,1,2020,TRUE
"BOC",1,0.0572,0.3311,0.2367,0.7149,1,2020,TRUE
"BOC",1,0.0573,0.3712,0.1962,0.5286,1,2020,TRUE
"BOC",1,0.0585,0.3482,0.227,0.6519,1,2020,TRUE
"BOC",1,0.0586,0.4142,0.21,0.507,1,2020,TRUE
"BOC",1,0.0588,0.5111,0.1693,0.3312,1,2020,TRUE
"BOC",1,0.0603,0.5613,0.1471,0.2621,1,2020,TRUE
"BOC",1,0.0603,0.605,0.1327,0.2193,1,2020,TRUE
"BOC",1,0.0605,0.4968,0.1827,0.3678,1,2020,TRUE
"BOC",1,0.0613,0.4258,0.2276,0.5345,1,2020,TRUE
"BOC",1,0.0618,0.5108,0.2081,0.4074,1,2020,TRUE
"BOC",1,0.0627,0.4562,0.1721,0.3772,1,2020,TRUE
"BOC",1,0.0634,0.5287,0.1665,0.3149,1,2020,TRUE
"BOC",1,0.0643,0.365,0.227,0.6219,1,2020,TRUE
"BOC",1,0.065,0.3629,0.2569,0.7079,1,2020,TRUE
"BOC",1,0.0658,0.6588,0.1333,0.2023,1,2020,TRUE
"BOC",1,0.0666,0.4171,0.2595,0.6222,1,2020,TRUE
"BOC",1,0.0666,0.5042,0.1602,0.3177,1,2020,TRUE
"BOC",1,0.0671,0.5379,0.1707,0.3173,1,2020,TRUE
"BOC",1,0.0672,0.4829,0.1791,0.3709,1,2020,TRUE
"BOC",1,0.0673,0.4448,0.2321,0.5218,1,2020,TRUE
"BOC",1,0.0679,0.7328,0.1276,0.1741,1,2020,TRUE
"BOC",1,0.0685,0.4922,0.192,0.3901,1,2020,TRUE
"BOC",1,0.0709,0.4815,0.1848,0.3838,1,2020,TRUE
"BOC",1,0.0719,0.4268,0.2941,0.6891,1,2020,TRUE
"BOC",1,0.0729,0.4943,0.2373,0.4801,1,2020,TRUE
"BOC",1,0.073,0.6935,0.1315,0.1896,1,2020,TRUE
"BOC",1,0.0732,0.518,0.1878,0.3625,1,2020,TRUE
"BOC",1,0.0741,0.4012,0.2407,0.6,1,2020,TRUE
"BOC",1,0.0753,0.6703,0.1538,0.2294,1,2020,TRUE
"BOC",1,0.0776,0.4512,0.2002,0.4437,1,2020,TRUE
"BOC",1,0.0794,0.4741,0.2495,0.5263,1,2020,TRUE
"BOC",1,0.0797,0.5534,0.1787,0.3229,1,2020,TRUE
"BOC",1,0.0797,0.3929,0.3025,0.7699,1,2020,TRUE
"BOC",1,0.0804,0.5534,0.2509,0.4534,1,2020,TRUE
"BOC",1,0.0818,0.8888,0.1181,0.1329,1,2020,TRUE
"BOC",1,0.083,0.5206,0.2043,0.3924,1,2020,TRUE
"BOC",1,0.0836,0.3794,0.3157,0.8321,1,2020,TRUE
"BOC",1,0.0844,0.7864,0.1813,0.2305,1,2020,TRUE
"BOC",1,0.0849,0.4318,0.2891,0.6695,1,2020,TRUE
"BOC",1,0.0864,0.9387,0.1631,0.1738,1,2020,TRUE
"BOC",1,0.0885,0.5854,0.2613,0.4464,1,2020,TRUE
"BOC",1,0.0889,0.7383,0.1595,0.216,1,2020,TRUE
"BOC",1,0.0909,0.5866,0.23,0.3921,1,2020,TRUE
"BOC",1,0.0931,0.5239,0.2361,0.4507,1,2020,TRUE
"BOC",1,0.0936,0.5895,0.2273,0.3856,1,2020,TRUE
"BOC",1,0.0937,0.6522,0.1769,0.2712,1,2020,TRUE
"BOC",1,0.0943,0.5829,0.2097,0.3598,1,2020,TRUE
"BOC",1,0.0944,0.5415,0.211,0.3897,1,2020,TRUE
"BOC",1,0.0965,0.7409,0.1853,0.2501,1,2020,TRUE
"BOC",1,0.0983,0.704,0.1945,0.2763,1,2020,TRUE
"BOC",1,0.0998,0.7958,0.1499,0.1884,1,2020,TRUE
"BOC",1,0.1109,0.8834,0.1692,0.1915,1,2020,TRUE
"BOC",1,0.1161,0.6251,0.3602,0.5762,1,2020,TRUE
"BOC",1,0.1191,0.8255,0.1796,0.2176,1,2020,TRUE
"BOC",1,0.1246,0.6309,0.3306,0.524,1,2020,TRUE
"BOC",1,0.1286,0.6136,0.2698,0.4397,1,2020,TRUE
"BOC",1,0.1302,0.6723,0.3006,0.4471,1,2020,TRUE
"BOC",1,0.1428,0.7267,0.25,0.344,1,2020,TRUE
"BOC",1,0.1493,0.8905,0.2669,0.2997,1,2020,TRUE
"BOC",1,0.1529,1.2359,0.2236,0.1809,1,2020,TRUE
"BOC",1,0.1602,0.7396,0.2841,0.3841,1,2020,TRUE
"BOC",1,0.1631,0.7984,0.3516,0.4404,1,2020,TRUE
"BOC",1,0.1733,0.8312,0.2484,0.2988,1,2020,TRUE
"BOC",1,0.2555,0.9942,0.323,0.3249,1,2020,TRUE
"BOC",2,0.0018,0.1021,0.0256,0.2507,1,2019.1,TRUE
"BOC",2,0.0022,0.1288,0.0219,0.17,1,2019.1,TRUE
"BOC",2,0.0027,0.1359,0.0272,0.2001,1,2019.1,TRUE
"BOC",2,0.0028,0.1109,0.0378,0.3408,1,2019.1,TRUE
"BOC",2,0.0029,0.1197,0.0327,0.2732,1,2019.1,TRUE
"BOC",2,0.003,0.1434,0.0256,0.1785,1,2019.1,TRUE
"BOC",2,0.0036,0.1354,0.0348,0.257,1,2019.1,TRUE
"BOC",2,0.0041,0.1109,0.0505,0.4554,1,2019.1,TRUE
"BOC",2,0.0046,0.1961,0.0336,0.1713,1,2019.1,TRUE
"BOC",2,0.0046,0.1021,0.0718,0.7032,1,2019.1,TRUE
"BOC",2,0.0052,0.1344,0.0587,0.4368,1,2019.1,TRUE
"BOC",2,0.0057,0.1838,0.0484,0.2633,1,2019.1,TRUE
"BOC",2,0.0061,0.1215,0.0729,0.6,1,2019.1,TRUE
"BOC",2,0.0061,0.1576,0.0709,0.4499,1,2019.1,TRUE
"BOC",2,0.0062,0.1449,0.0597,0.412,1,2019.1,TRUE
